Year,Registration,VAP Turnout,Voting age population,Compulsory Voting,Election Type,Voter Turnout
1982,8145015.0,0.7495,8809620.0,0,Presidential,0.8106
2006,1341671.0,0.5765,1808337.0,0,Parliamentary,0.777
1996,1035235.0,0.7535,1035235.0,0,Parliamentary,0.7535
2005,1760481.0,0.46020000000000005,1742877.0,0,Presidential,0.4556
1996,1035235.0,0.7809,955180.0,0,Presidential,0.7204999999999999
2015,13126989.0,0.3097,19667400.0,0,Parliamentary,0.46399999999999997
2010,16176142.0,0.6411,18168000.0,0,Parliamentary,0.72
1996,7652742.0,0.36219999999999997,15253500.0,0,Parliamentary,0.722
1968,3049813.0,0.2777,6573600.0,0,Parliamentary,0.5986
2015,13126989.0,0.3097,19667400.0,0,Presidential,0.46399999999999997
2010,16176142.0,0.6411,18168000.0,0,Presidential,0.72
1996,7652742.0,0.36219999999999997,15253500.0,0,Presidential,0.722
2025,399932.0,0.5802,478147.0,0,Parliamentary,0.6936
2020,383333.0,0.628,436850.0,0,Parliamentary,0.7156999999999999
2015,353031.0,0.6509999999999999,397915.0,0,Parliamentary,0.7532
2010,324490.0,0.6561,362082.0,0,Parliamentary,0.7321
2005,333985.0,0.5299,294209.0,0,Parliamentary,0.4668
2000,264961.0,0.7234,255841.0,0,Parliamentary,0.6984999999999999
1996,269165.0,0.7121999999999999,251930.0,0,Parliamentary,0.6666
1991,246926.0,0.6777,234320.0,0,Parliamentary,0.6431
1987,208356.0,0.8317,212850.0,0,Parliamentary,0.8495999999999999
1977,159082.0,0.8763,141180.0,0,Parliamentary,0.7777
1973,161400.0,0.7866,156000.0,0,Parliamentary,0.7603
2022,7775390.0,0.8034,8149656.0,0,Parliamentary,0.8421
2018,7495936.0,0.8208,7962006.0,0,Parliamentary,0.8718
2014,7330432.0,0.8261,7614029.0,0,Parliamentary,0.8581
2010,7123651.0,0.8262999999999999,7296284.0,0,Parliamentary,0.8462999999999999
2006,6892009.0,0.8059999999999999,7010777.0,0,Parliamentary,0.8199
2002,6722152.0,0.7804000000000001,6900985.0,0,Parliamentary,0.8011
1998,6603129.0,0.7772,6915438.0,0,Parliamentary,0.8139
1994,6496365.0,0.8236,6848400.0,0,Parliamentary,0.8682
1991,6413172.0,0.8277,6721260.0,0,Parliamentary,0.8674
1988,6330023.0,0.8268000000000001,6580860.0,0,Parliamentary,0.8595999999999999
1985,6249445.0,0.8622,6513000.0,0,Parliamentary,0.8985
1982,6130993.0,0.8861,6327000.0,0,Parliamentary,0.9145
1979,6040461.0,0.8694,6303440.0,0,Parliamentary,0.9072
1976,5947077.0,0.8848999999999999,6166500.0,0,Parliamentary,0.9176000000000001
1973,5690333.0,0.8581,6023600.0,0,Parliamentary,0.9084
1970,5645804.0,0.8731,5708400.0,0,Parliamentary,0.8828
1968,5445333.0,0.8656999999999999,5616100.0,0,Parliamentary,0.8929
1964,5095850.0,0.8085,5286090.0,0,Parliamentary,0.8386
1960,4972177.0,0.8276,5161200.0,0,Parliamentary,0.8591
1958,4992421.0,0.7559999999999999,5112210.0,0,Parliamentary,0.7742
1956,4887325.0,0.7731,5047350.0,0,Parliamentary,0.7984
1952,4805216.0,0.7731999999999999,4916250.0,0,Parliamentary,0.7911
1948,4707783.0,0.8201999999999999,4749270.0,0,Parliamentary,0.8273999999999999
2024,7942272.0,0.5047,8402498.0,0,EU Parliament,0.5339
2019,7576917.0,0.5229,8009142.0,0,EU Parliament,0.5527000000000001
2014,7359962.0,0.49369999999999997,7614029.0,0,EU Parliament,0.5107
2009,7088303.0,0.46759999999999996,6902400.0,0,EU Parliament,0.45530000000000004
2004,6827870.0,0.37270000000000003,6934040.0,0,EU Parliament,0.3785
1999,6664205.0,0.38049999999999995,6802648.0,0,EU Parliament,0.3884
1995,6551781.0,0.4044,6743933.0,0,EU Parliament,0.4163
2023,5585212.0,0.3608,7219950.0,0,Parliamentary,0.4664
2019,5457940.0,0.36060000000000003,6829807.0,0,Parliamentary,0.4512
2015,5283556.0,0.38630000000000003,6634505.0,0,Parliamentary,0.4851
2011,5124034.0,0.39590000000000003,6278531.0,0,Parliamentary,0.495
2007,4915623.0,0.3979,5964448.0,0,Parliamentary,0.4828
2003,4779733.0,0.37270000000000003,5801412.0,0,Parliamentary,0.4523
1999,4628782.0,0.3494,5736298.0,0,Parliamentary,0.433
1995,4596209.0,0.3566,5442360.0,0,Parliamentary,0.42219999999999996
1991,4510521.0,0.3967,5236000.0,0,Parliamentary,0.46049999999999996
1987,4214595.0,0.39899999999999997,4908750.0,0,Parliamentary,0.4647
1983,4068940.0,0.4079,4878750.0,0,Parliamentary,0.4891
1979,3864285.0,0.406,4572720.0,0,Parliamentary,0.4805
1975,3735037.0,0.4362,4483500.0,0,Parliamentary,0.5236
1971,3549426.0,0.4542,4442771.0,1,Parliamentary,0.5686
1967,1551909.0,0.5321,1916800.0,1,Parliamentary,0.6572
1963,1493026.0,0.5346,1846400.0,1,Parliamentary,0.6611
1959,1473155.0,0.5811,1735470.0,1,Parliamentary,0.6846
1955,1425421.0,0.6078,1643400.0,1,Parliamentary,0.7008
1951,1386146.0,0.6297999999999999,1567170.0,1,Parliamentary,0.7120000000000001
1947,1360453.0,0.6601,1492920.0,1,Parliamentary,0.7243999999999999
2024,19200325.0,0.501,14625369.0,0,Parliamentary,0.38159999999999994
2020,18766014.0,0.5288,11771832.0,0,Parliamentary,0.3317
2016,8834994.0,0.4789,10619172.0,0,Parliamentary,0.5756
2012,5186957.0,0.2028,13113495.0,0,Parliamentary,0.5126
2007,7805994.0,0.4152,10527648.0,0,Parliamentary,0.56
2003,7181206.0,0.5005,9104574.0,0,Parliamentary,0.6345000000000001
1998,6691323.0,0.7904000000000001,6960764.0,0,Parliamentary,0.8222
1994,6037885.0,0.58,6368240.0,0,Parliamentary,0.6117
2021,18107109.0,1.1477,12406888.0,0,Presidential,0.7864
2014,15845575.0,1.0720999999999998,10852241.0,0,Presidential,0.7342
2024,19566007.0,0.7121999999999999,19719330.0,0,Parliamentary,0.7178
2020,19312105.0,0.7431,19454487.0,0,Parliamentary,0.7486
2016,18786940.0,0.6584,18906005.0,0,Parliamentary,0.6625
2012,18086455.0,0.7422,18115247.0,0,Parliamentary,0.747
2008,17179656.0,0.568,17693301.0,0,Parliamentary,0.585
2004,16559254.0,0.579,16919243.0,0,Parliamentary,0.5916
2001,15822684.0,0.6314,16580286.0,0,Parliamentary,0.6616
1998,14961930.0,0.6456000000000001,15781923.0,0,Parliamentary,0.6809000000000001
1996,14130084.0,0.7509999999999999,14340580.0,0,Parliamentary,0.7620999999999999
1995,14153424.0,0.6708,14273013.0,0,Parliamentary,0.6765000000000001
1992,13421170.0,0.7120000000000001,13576697.0,0,Parliamentary,0.7202
1991,13083119.0,0.6701,13338634.0,0,Parliamentary,0.6831999999999999
2024,19548531.0,0.7123999999999999,19719330.0,0,Presidential,0.7186
2020,19311105.0,0.7434999999999999,19454487.0,0,Presidential,0.7490000000000001
2016,18782991.0,0.6584,18906005.0,0,Presidential,0.6627
2012,18086455.0,0.7426,18115247.0,0,Presidential,0.7437999999999999
2008,17321622.0,0.7473000000000001,17693301.0,0,Presidential,0.7633
2004,16507179.0,0.7831999999999999,16919243.0,0,Presidential,0.8028
2000,15462625.0,0.7757999999999999,16482816.0,0,Presidential,0.8269
1996,14313288.0,0.7589,14340580.0,0,Presidential,0.7604000000000001
2025,5522038.0,0.8589,5486957.0,0,Parliamentary,0.8534999999999999
2020,4929128.0,0.7628,5585968.0,0,Parliamentary,0.8644
2015,4318000.0,0.7716,4588724.0,0,Parliamentary,0.82
2010,3621174.0,0.593,4440442.0,0,Parliamentary,0.9084
2005,2771528.0,0.7073,3653118.0,0,Parliamentary,0.9323
2000,2873745.0,0.8556,3135743.0,0,Parliamentary,0.9336
1995,2684000.0,0.7243,3112530.0,0,Parliamentary,0.84
2020,4946289.0,0.7556999999999999,5585968.0,0,Presidential,0.8534
2013,4201156.0,0.7913,4786581.0,0,Presidential,0.9016
2006,3356304.0,0.8078,3781554.0,0,Presidential,0.9101
1994,2647398.0,0.7728,3025830.0,0,Presidential,0.8833
2015,23253982.0,0.5831000000000001,24994742.0,0,Parliamentary,0.6268
2010,20137303.0,0.3753,21189992.0,0,Parliamentary,0.39490000000000003
2005,16425913.0,0.6551,17459595.0,0,Parliamentary,0.6964
2000,10088484.0,0.4572,16055200.0,0,Parliamentary,0.7277
1995,8928816.0,0.4792,14256000.0,0,Parliamentary,0.7651
2020,29754699.0,0.5119,29480237.0,0,Presidential,0.5072
2015,23161440.0,0.624,24994742.0,0,Presidential,0.6734
2010,20137303.0,0.4071,21189992.0,0,Presidential,0.42840000000000006
2005,16442657.0,0.6801999999999999,17459595.0,0,Presidential,0.7223
2000,10088484.0,0.5305,16055200.0,0,Presidential,0.8443
1995,8929969.0,0.4803,14256000.0,0,Presidential,0.7667
2023,52195920.0,0.7031999999999999,56191590.0,1,Parliamentary,0.7570999999999999
2019,51239638.0,0.6975,54866829.0,1,Parliamentary,0.7469
2014,43024000.0,0.3935,51152704.0,1,Parliamentary,0.4679
2011,46918709.0,0.6929000000000001,50807011.0,1,Parliamentary,0.7503
2007,45658170.0,0.7623000000000001,47021213.0,1,Parliamentary,0.7851
2006,44909562.0,0.6261,46461491.0,1,Parliamentary,0.6476999999999999
2005,44846472.0,0.7345999999999999,45866519.0,1,Parliamentary,0.7513
2001,42759001.0,0.7011,42663353.0,1,Parliamentary,0.6995
1996,38564836.0,0.6503,36997720.0,0,Parliamentary,0.6239
1995,37817983.0,0.6406999999999999,36620740.0,0,Parliamentary,0.6204
1992,32432087.0,0.5839,32923200.0,0,Parliamentary,0.5928
1988,26658637.0,0.5472,30965820.0,0,Parliamentary,0.6356
1986,24600000.0,0.5427000000000001,27830830.0,0,Parliamentary,0.614
1983,24224470.0,0.46909999999999996,26213270.0,0,Parliamentary,0.5075999999999999
1976,20791018.0,0.4806,18902400.0,0,Parliamentary,0.43689999999999996
1975,18500000.0,0.46,18902400.0,0,Parliamentary,0.47
1969,14820180.0,0.4826,15097300.0,0,Parliamentary,0.4916
1957,9917417.0,0.3935,11108080.0,0,Parliamentary,0.4407
1952,7602591.0,0.3354,8828780.0,0,Parliamentary,0.3895
1948,7176891.0,0.2585,8191680.0,0,Parliamentary,0.295
1946,6431827.0,0.2669,7838860.0,0,Parliamentary,0.32520000000000004
2022,962157.0,0.36920000000000003,1334544.0,0,Parliamentary,0.5121
2017,886578.0,0.3233,1151645.0,0,Parliamentary,0.42
2012,796929.0,0.16829999999999998,920752.0,0,Parliamentary,0.19440000000000002
2007,628160.0,0.3275,799786.0,0,Parliamentary,0.41700000000000004
2002,167817.0,0.1388,681715.0,0,Parliamentary,0.5638000000000001
1997,420507.0,0.5671,542850.0,0,Parliamentary,0.7321
1992,400000.0,0.5526,403880.0,0,Parliamentary,0.5579999999999999
1987,249376.0,0.5374,372140.0,0,Parliamentary,0.802
1977,216234.0,0.6817,259910.0,0,Parliamentary,0.8194
1972,136521.0,0.4415,235200.0,0,Parliamentary,0.7606999999999999
2021,962157.0,0.6624,1297607.0,0,Presidential,0.8934000000000001
2016,886578.0,0.4704,1118529.0,0,Presidential,0.5935
2011,796929.0,0.7353000000000001,894774.0,0,Presidential,0.8255
2006,670336.0,0.5065999999999999,775143.0,0,Presidential,0.5858
2001,,0.6132,659382.0,0,Presidential,0.8970999999999999
1996,493171.0,0.7268000000000001,542850.0,0,Presidential,0.8
2023,890145.0,0.8432,836932.0,0,Parliamentary,0.7928000000000001
2018,784286.0,0.9153,693914.0,0,Parliamentary,0.8098000000000001
2017,760907.0,0.8326,701368.0,0,Parliamentary,0.7674
2007,529198.0,0.7162999999999999,595005.0,0,Parliamentary,0.8054000000000001
2001,446666.0,0.8456999999999999,454362.0,0,Parliamentary,0.8603000000000001
2022,859925.0,0.7928000000000001,815316.0,0,Presidential,0.7517
2022,859613.0,0.8145,815316.0,0,Presidential,0.7726000000000001
2017,743150.0,0.754,701368.0,0,Presidential,0.7116
2012,627295.0,0.7628,601323.0,0,Presidential,0.7312000000000001
2012,627295.0,0.8148000000000001,601323.0,0,Presidential,0.7809999999999999
2007,524073.0,0.7134,595005.0,0,Presidential,0.81
2007,522933.0,0.7188,595005.0,0,Presidential,0.8179000000000001
2002,446256.0,0.7779,486612.0,0,Presidential,0.8482999999999999
2018,3155837.0,0.4266,4382547.0,0,Parliamentary,0.5925
2013,3044332.0,0.5771999999999999,3484413.0,0,Parliamentary,0.6606000000000001
2007,2974718.0,0.9097,2776908.0,0,Parliamentary,0.8492000000000001
2002,2841079.0,0.8229000000000001,2328329.0,0,Parliamentary,0.6743000000000001
1994,2000000.0,0.6908,1885440.0,0,Parliamentary,0.6512
1990,1522491.0,0.6923,1730190.0,0,Parliamentary,0.7867000000000001
1985,1318979.0,0.6989,1483720.0,0,Parliamentary,0.7862
2025,4203711.0,0.5072,5058733.0,0,Presidential,0.6103000000000001
2020,3738786.0,0.7426999999999999,4645140.0,0,Presidential,0.9228000000000001
2015,3509258.0,0.5321,4019183.0,0,Presidential,0.6093999999999999
2010,3277492.0,0.6579,3222000.0,0,Presidential,0.6468
2005,3599306.0,0.8835999999999999,2589797.0,0,Presidential,0.6358
2003,3233353.0,0.9645999999999999,2412988.0,0,Presidential,0.7199
1998,2273190.0,0.7482,2121207.0,0,Presidential,0.6981
2021,62253.0,0.6441,59853.0,0,Parliamentary,0.6192
2017,59000.0,0.6936,57116.0,0,Parliamentary,0.67
2014,51448.0,0.7837000000000001,50418.0,0,Parliamentary,0.768
2010,42395.0,0.7249,53135.0,0,Parliamentary,0.9085
2008,68730.0,0.478,67138.0,0,Parliamentary,0.4669
2005,65555.0,0.55,60215.0,0,Parliamentary,0.5052
1999,54912.0,0.5352,52065.0,0,Parliamentary,0.5075
1996,49830.0,0.41840000000000005,66796.0,0,Parliamentary,0.5609000000000001
1993,48487.0,0.6331,45043.0,0,Parliamentary,0.5881000000000001
1987,42496.0,0.6171,40920.0,0,Parliamentary,0.5942000000000001
2025,1153876.0,0.5696,1092383.0,0,Parliamentary,0.5392
2020,1134135.0,0.7026,936904.0,0,Parliamentary,0.5804
2015,1099279.0,0.7809999999999999,940813.0,0,Parliamentary,0.6684
2010,1040127.0,0.7716,936079.0,0,Parliamentary,0.6945
2007,990352.0,0.7252,901612.0,0,Parliamentary,0.6603
2002,875260.0,0.7191,847651.0,0,Parliamentary,0.6964
2001,849874.0,0.6498,864805.0,0,Parliamentary,0.6613
2000,947689.0,0.6999,853781.0,0,Parliamentary,0.6305
1995,837741.0,0.6729999999999999,788020.0,0,Parliamentary,0.633
1991,794486.0,0.7040000000000001,742200.0,0,Parliamentary,0.6576000000000001
1986,882029.0,0.8045,717600.0,0,Parliamentary,0.6545000000000001
1981,736104.0,0.6441,644960.0,0,Parliamentary,0.5643
1976,565646.0,0.6425,491520.0,0,Parliamentary,0.5583
1971,357568.0,0.2559,463500.0,0,Parliamentary,0.3317
1966,459839.0,0.6790999999999999,445500.0,0,Parliamentary,0.6579
1961,378511.0,0.8362,398820.0,0,Parliamentary,0.8811
1956,339028.0,0.8187000000000001,331660.0,0,Parliamentary,0.8009000000000001
1950,283150.0,0.6881,288420.0,0,Parliamentary,0.7009000000000001
1946,259512.0,0.5349,256666.0,0,Parliamentary,0.529
2023,7853447.0,0.1061,8437288.0,0,Parliamentary,0.114
2022,9136502.0,0.1215,8437288.0,0,Parliamentary,0.11220000000000001
2019,7065885.0,0.35850000000000004,8219612.0,0,Parliamentary,0.41700000000000004
2014,5285136.0,0.4539,7885952.0,0,Parliamentary,0.6772
2011,4671276.0,0.539,7993924.0,0,Parliamentary,0.9224
2009,4974707.0,0.6087,7306000.0,0,Parliamentary,0.894
2004,4877905.0,0.642,6565677.0,0,Parliamentary,0.8641
1999,3387542.0,0.5572,5563704.0,0,Parliamentary,0.9151
1994,2976366.0,0.6026,4715820.0,0,Parliamentary,0.9547
1989,2711925.0,0.5042,4113200.0,0,Parliamentary,0.7646999999999999
1986,2622482.0,0.5946,3657850.0,0,Parliamentary,0.8294
1981,2321031.0,0.6359,3085550.0,0,Parliamentary,0.8454
2024,9753217.0,0.32659999999999995,8589081.0,0,Presidential,0.28800000000000003
2019,7074566.0,0.47350000000000003,8219612.0,0,Presidential,0.5502
2019,7074566.0,0.4216,8219612.0,0,Presidential,0.48979999999999996
2014,5306324.0,0.4044,7885952.0,0,Presidential,0.6011
2014,5306324.0,0.4235,7885952.0,0,Presidential,0.6294
2009,5296008.0,0.6484000000000001,7306000.0,0,Presidential,0.8945000000000001
2004,4877905.0,0.68,6565677.0,0,Presidential,0.9152
1999,218400.0,0.0352,5563704.0,0,Presidential,0.897
1994,3150612.0,0.634,4715820.0,0,Presidential,0.9490000000000001
2023,64145504.0,0.9123,61201971.0,1,Parliamentary,0.8704999999999999
2018,59367469.0,0.8895000000000001,57547968.0,1,Parliamentary,0.8622
2015,56949009.0,0.843,57579752.0,1,Parliamentary,0.8523000000000001
2011,52806322.0,0.8643000000000001,50809416.0,1,Parliamentary,0.8316
2007,42799303.0,0.7445999999999999,48423209.0,1,Parliamentary,0.8425
2002,41407027.0,0.7585999999999999,43198055.0,1,Parliamentary,0.7914
1999,37495217.0,0.8038,40626996.0,1,Parliamentary,0.8709
1995,34155981.0,0.7905,36812460.0,1,Parliamentary,0.852
1991,29979123.0,0.7979,31529300.0,1,Parliamentary,0.8392000000000001
1987,26376926.0,0.9178000000000001,26806110.0,1,Parliamentary,0.9328
1983,19740500.0,0.7554000000000001,24112290.0,1,Parliamentary,0.9227
1977,21000000.0,0.6679,22137040.0,0,Parliamentary,0.7041
1973,16798164.0,0.5668,19800800.0,0,Parliamentary,0.6681999999999999
1969,14788552.0,0.5925,16059900.0,0,Parliamentary,0.6435
1961,12925395.0,0.7508,14014980.0,0,Parliamentary,0.8140999999999999
1950,8906107.0,0.7777,10048800.0,0,Parliamentary,0.8775
2023,64197454.0,0.8826999999999999,61201971.0,0,Presidential,0.8415
2023,64145504.0,0.9123,61201971.0,1,Presidential,0.8704000000000001
2018,59367469.0,0.8896999999999999,57547968.0,1,Presidential,0.8623999999999999
2014,55692841.0,0.7437,55509734.0,1,Presidential,0.7413
2023,3496304.0,0.7904000000000001,4030573.0,0,Parliamentary,0.9112
2018,3291312.0,0.8033,3756802.0,0,Parliamentary,0.9168999999999999
2013,3063218.0,0.8332999999999999,3357359.0,0,Parliamentary,0.9133
2008,2763993.0,0.8473999999999999,3061730.0,0,Parliamentary,0.9387000000000001
2004,1915000.0,0.5579999999999999,2638445.0,0,Parliamentary,0.7687999999999999
2022,3460080.0,0.8443999999999999,3981495.0,0,Presidential,0.9717
2017,3252243.0,0.8547,3701607.0,0,Presidential,0.9728
2012,2987324.0,0.8703,3319136.0,0,Presidential,0.9670000000000001
2007,2677589.0,1.0018,2638445.0,0,Presidential,0.9872
2002,5188.0,0.6315,6572.0,0,Parliamentary,0.7998999999999999
1981,3368.0,0.8498,3368.0,0,Parliamentary,0.8498
1977,2862.0,0.7883,2862.0,0,Parliamentary,0.7883
2021,18103603.0,0.49770000000000003,20088747.0,0,Parliamentary,0.5523
2016,15277198.0,0.6037,17110660.0,0,Parliamentary,0.6761
2011,13954129.0,0.5532,14954435.0,0,Parliamentary,0.5929
2006,10450788.0,0.6012,11820000.0,0,Parliamentary,0.68
2001,10775836.0,0.7423000000000001,10206461.0,0,Parliamentary,0.7031000000000001
1996,8477320.0,0.5091,9875250.0,0,Parliamentary,0.593
1980,4899146.0,0.6894,6062340.0,0,Parliamentary,0.853
1962,1553233.0,0.31920000000000004,3297520.0,0,Parliamentary,0.6776000000000001
2021,18103603.0,0.5347999999999999,20088747.0,0,Presidential,0.5935
2016,15277198.0,0.6037,17110660.0,0,Presidential,0.6761
2011,13954129.0,0.5532,14954435.0,0,Presidential,0.5929
2006,10450788.0,0.6117,11820000.0,0,Presidential,0.6919
2001,10775836.0,0.7423000000000001,10206461.0,0,Presidential,0.7031000000000001
1996,8489915.0,0.6242,9875250.0,0,Presidential,0.726
2019,29278586.0,0.4129,35723124.0,0,Parliamentary,0.49200000000000005
2014,31382762.0,0.4426,36363250.0,0,Parliamentary,0.5128
2012,36163839.0,0.5594,37107767.0,0,Parliamentary,0.574
2007,37588040.0,0.6273,37165613.0,0,Parliamentary,0.6203
2006,37191928.0,0.672,37188299.0,0,Parliamentary,0.6718999999999999
2002,37368748.0,0.6957,37189218.0,0,Parliamentary,0.6923999999999999
1998,37540092.0,0.6811,38939136.0,0,Parliamentary,0.7065
1994,38204100.0,0.7342,39451600.0,0,Parliamentary,0.7581
2019,30554178.0,0.5193,35723124.0,0,Presidential,0.6072
2019,30482348.0,0.5304,35723124.0,0,Presidential,0.6215999999999999
2014,30569074.0,0.4975,36363250.0,0,Presidential,0.5919
2010,36576763.0,0.6795,37518273.0,0,Presidential,0.6970000000000001
2010,36576763.0,0.6554000000000001,37518273.0,0,Presidential,0.6722
2004,37613022.0,0.7813,37206111.0,0,Presidential,0.7728
2004,37613022.0,0.8201,37206111.0,0,Presidential,0.8112
2004,37613022.0,0.7535,37206111.0,0,Presidential,0.7454000000000001
1999,37680581.0,0.7376999999999999,38272306.0,0,Presidential,0.7492
1999,37498630.0,0.6873,38272306.0,0,Presidential,0.7015
1994,37531666.0,0.6814,39451600.0,0,Presidential,0.7162999999999999
1994,37630835.0,0.6712,39451600.0,0,Presidential,0.7037
2024,48208507.0,0.5279,54572588.0,0,Parliamentary,0.5976
2019,47567752.0,0.6204,51793515.0,0,Parliamentary,0.6755
2017,46835433.0,0.6325,51329650.0,0,Parliamentary,0.6931
2015,46425386.0,0.6065,50780423.0,0,Parliamentary,0.6634
2010,45597461.0,0.6106,49116522.0,0,Parliamentary,0.6577
2005,44245939.0,0.5832,46554470.0,0,Parliamentary,0.6136
2001,44403238.0,0.5756,45804132.0,0,Parliamentary,0.5938
1997,43784559.0,0.6939,45093510.0,0,Parliamentary,0.7145999999999999
1992,43240084.0,0.7536,44658460.0,0,Parliamentary,0.7783
1987,43180573.0,0.7517,43326080.0,0,Parliamentary,0.7542
1983,42192999.0,0.7170000000000001,42846520.0,0,Parliamentary,0.7281
1979,41095490.0,0.7506,41608720.0,0,Parliamentary,0.76
1974,40072970.0,0.7787999999999999,40298400.0,0,Parliamentary,0.7293000000000001
1970,39342013.0,0.7115,39895200.0,0,Parliamentary,0.7215
1966,35957245.0,0.7376999999999999,37026000.0,0,Parliamentary,0.7595999999999999
1964,35894054.0,0.7513,36864840.0,0,Parliamentary,0.7717
1959,35397304.0,0.7746,35968320.0,0,Parliamentary,0.7870999999999999
1955,34852179.0,0.7575,35327310.0,0,Parliamentary,0.7678
1951,34919331.0,0.8136,35148400.0,0,Parliamentary,0.8189
1950,34412255.0,0.8159000000000001,35261100.0,0,Parliamentary,0.8361
1945,33240391.0,0.7005,34427400.0,0,Parliamentary,0.7254999999999999
2019,46611655.0,0.3321,51793515.0,0,EU Parliament,0.369
2014,46482909.0,0.332,49557644.0,0,EU Parliament,0.354
2009,45315669.0,0.32049999999999995,48758032.0,0,EU Parliament,0.3448
2004,44157267.0,0.3789,45684593.0,0,EU Parliament,0.3921
1999,44495741.0,0.2408,44397675.0,0,EU Parliament,0.2402
1994,43443944.0,0.3613,43803344.0,0,EU Parliament,0.3643
1989,43710568.0,0.36869999999999997,42928786.0,0,EU Parliament,0.36210000000000003
1984,42984998.0,0.3369,41555327.0,0,EU Parliament,0.3257
